Source,Target,Type,Id,Label,Weight,d2,d1
10 Agorot Controversy,Pearl Harbor Advance-Knowledge Conspiracy Theory,Directed,3333,,1,,0
10 Agorot Controversy,Phantom Time Conspiracy Theory,Directed,3334,,1,,0
10 Agorot Controversy,Pope John Paul I Conspiracy Theories,Directed,3335,,1,,0
10 Agorot Controversy,Popish Plot,Directed,3336,,1,,0
10 Agorot Controversy,Pseudolaw,Directed,3337,,1,,0
10 Agorot Controversy,Pseudoscience,Directed,3338,,1,,0
10 Agorot Controversy,Psychological Projection,Directed,3339,,1,,0
10 Agorot Controversy,Radicalization,Directed,3340,,1,,0
10 Agorot Controversy,Red Mercury,Directed,3341,,1,,0
10 Agorot Controversy,Reichstag Fire,Directed,3342,,1,,0
10 Agorot Controversy,Reptilian Conspiracy Theory,Directed,3343,,1,,0
10 Agorot Controversy,Robert F. Kennedy Assassination Conspiracy Theories,Directed,3344,,1,,0
10 Agorot Controversy,Roswell Incident,Directed,3345,,1,,0
10 Agorot Controversy,Sars Conspiracy Theory,Directed,3346,,1,,0
10 Agorot Controversy,Secret Society,Directed,3347,,1,,0
10 Agorot Controversy,September 11 Attacks Advance-Knowledge Conspiracy Theories,Directed,3348,,1,,0
10 Agorot Controversy,Shadow Government (Conspiracy Theory),Directed,3349,,1,,0
10 Agorot Controversy,Shakespeare Authorship Question,Directed,3350,,1,,0
10 Agorot Controversy,Sovereign Citizen Movement,Directed,3351,,1,,0
10 Agorot Controversy,Springfield Pet-Eating Hoax,Directed,3352,,1,,0
10 Agorot Controversy,Spygate (Conspiracy Theory),Directed,3353,,1,,0
10 Agorot Controversy,Statesmen (Conspiracy Theory),Directed,3354,,1,,0
10 Agorot Controversy,Strawman Theory,Directed,3355,,1,,0
10 Agorot Controversy,Suicide Of Kurt Cobain,Directed,3356,,1,,0
10 Agorot Controversy,Suicide Of Vince Foster,Directed,3357,,1,,0
10 Agorot Controversy,Twa Flight 800 Conspiracy Theories,Directed,3358,,1,,0
10 Agorot Controversy,Tax Protester Conspiracy Arguments,Directed,3359,,1,,0
10 Agorot Controversy,Titanic Conspiracy Theories,Directed,3360,,1,,0
10 Agorot Controversy,Transvestigation,Directed,3361,,1,,0
10 Agorot Controversy,Turbo Cancer,Directed,3362,,1,,0
10 Agorot Controversy,Ukraine Bioweapons Conspiracy Theory,Directed,3363,,1,,0
10 Agorot Controversy,Urban Legends And Myths,Directed,3364,,1,,0
10 Agorot Controversy,Vaccine Misinformation,Directed,3365,,1,,0
10 Agorot Controversy,Vaccines And Autism,Directed,3366,,1,,0
10 Agorot Controversy,Vast Right-Wing Conspiracy (Term),Directed,3367,,1,,0
10 Agorot Controversy,Vietnam War Pow/Mia Issue,Directed,3368,,1,,0
10 Agorot Controversy,Voting Pencil Conspiracy Theory,Directed,3369,,1,,0
10 Agorot Controversy,War On Islam Controversy,Directed,3370,,1,,0
10 Agorot Controversy,Water Fluoridation Controversy,Directed,3371,,1,,0
10 Agorot Controversy,Widerøe Flight 933,Directed,3372,,1,,0
10 Agorot Controversy,World Trade Center Controlled Demolition Conspiracy Theories,Directed,3373,,1,,0
10 Agorot Controversy,Władysław Sikorski'S Death Controversy,Directed,3374,,1,,0
10 Agorot Controversy,Yitzhak Rabin Assassination Conspiracy Theories,Directed,3375,,1,,0
Secret Society,10 Agorot Controversy,Directed,3376,,1,,
Secret Society,1321 Lepers' Plot,Directed,3377,,1,,
Secret Society,1923 Great Kantō Earthquake,Directed,3378,,1,,
Secret Society,1951 Pont-Saint-Esprit Mass Poisoning,Directed,3379,,1,,
Secret Society,1967 British Flying Saucer Hoax,Directed,3380,,1,,
Secret Society,1986 Mozambican Tupolev Tu-134 Crash,Directed,3381,,1,,
Secret Society,2012 Phenomenon,Directed,3382,,1,,
Secret Society,2016 Turkish Coup D'État Attempt,Directed,3383,,1,,
Secret Society,2021 Maricopa County Presidential Ballot Audit,Directed,3384,,1,,
Secret Society,5G Misinformation,Directed,3385,,1,,
Fringe Theory,2012 Phenomenon,Directed,3386,,1,,
Fringe Theory,5G,Directed,3387,,1,,
Fringe Theory,9/11 Conspiracy Theories,Directed,3388,,1,,
Pseudoscientific Metrology,2012 Phenomenon,Directed,3389,,1,,
Pseudoscientific Metrology,5G,Directed,3390,,1,,
Pseudoscientific Metrology,9/11 Conspiracy Theories,Directed,3391,,1,,
Pseudoscientific Metrology,Acupuncture,Directed,3392,,1,,
Pseudoscientific Metrology,Adrenal Fatigue,Directed,3393,,1,,
Emdrive,2012 Phenomenon,Directed,3394,,1,,
Emdrive,5G,Directed,3395,,1,,
Emdrive,9/11 Conspiracy Theories,Directed,3396,,1,,
Big Pharma Conspiracy Theories,10 Agorot Controversy,Directed,3397,,1,,
Big Pharma Conspiracy Theories,1321 Lepers' Plot,Directed,3398,,1,,
Big Pharma Conspiracy Theories,1923 Great Kantō Earthquake,Directed,3399,,1,,
Big Pharma Conspiracy Theories,1951 Pont-Saint-Esprit Mass Poisoning,Directed,3400,,1,,
Big Pharma Conspiracy Theories,1967 British Flying Saucer Hoax,Directed,3401,,1,,
Big Pharma Conspiracy Theories,1986 Mozambican Tupolev Tu-134 Crash,Directed,3402,,1,,
Big Pharma Conspiracy Theories,2012 Phenomenon,Directed,3403,,1,,
Big Pharma Conspiracy Theories,2016 Turkish Coup D'État Attempt,Directed,3404,,1,,
Big Pharma Conspiracy Theories,2021 Maricopa County Presidential Ballot Audit,Directed,3405,,1,,
Big Pharma Conspiracy Theories,5G Misinformation,Directed,3406,,1,,
Big Pharma Conspiracy Theories,7 July 2005 London Bombings,Directed,3407,,1,,
Big Pharma Conspiracy Theories,9/11 Conspiracy Theories,Directed,3408,,1,,
Barack Obama Religion Conspiracy Theories,10 Agorot Controversy,Directed,3409,,1,,
Barack Obama Religion Conspiracy Theories,1321 Lepers' Plot,Directed,3410,,1,,
Barack Obama Religion Conspiracy Theories,1923 Great Kantō Earthquake,Directed,3411,,1,,
Barack Obama Religion Conspiracy Theories,1951 Pont-Saint-Esprit Mass Poisoning,Directed,3412,,1,,
Barack Obama Religion Conspiracy Theories,1967 British Flying Saucer Hoax,Directed,3413,,1,,
Barack Obama Religion Conspiracy Theories,1986 Mozambican Tupolev Tu-134 Crash,Directed,3414,,1,,
Anthroposophic Medicine,2012 Phenomenon,Directed,3415,,1,,
Anthroposophic Medicine,5G,Directed,3416,,1,,
Anthroposophic Medicine,9/11 Conspiracy Theories,Directed,3417,,1,,
Pseudoarchaeology,2012 Phenomenon,Directed,3418,,1,,
Pseudoarchaeology,5G,Directed,3419,,1,,
Pseudoarchaeology,9/11 Conspiracy Theories,Directed,3420,,1,,
Lunar Effect,2012 Phenomenon,Directed,3421,,1,,
Lunar Effect,5G,Directed,3422,,1,,
Lunar Effect,9/11 Conspiracy Theories,Directed,3423,,1,,
Skeptical Inquirer,2012 Phenomenon,Directed,3424,,1,,
Skeptical Inquirer,5G,Directed,3425,,1,,
Skeptical Inquirer,9/11 Conspiracy Theories,Directed,3426,,1,,
Skeptical Inquirer,Acupuncture,Directed,3427,,1,,
Skeptical Inquirer,Adrenal Fatigue,Directed,3428,,1,,
Skeptical Inquirer,Alternative Medicine,Directed,3429,,1,,
Fema Camps Conspiracy Theory,10 Agorot Controversy,Directed,3430,,1,,
Fema Camps Conspiracy Theory,1321 Lepers' Plot,Directed,3431,,1,,
Fema Camps Conspiracy Theory,1923 Great Kantō Earthquake,Directed,3432,,1,,
Fema Camps Conspiracy Theory,1951 Pont-Saint-Esprit Mass Poisoning,Directed,3433,,1,,
Fema Camps Conspiracy Theory,1967 British Flying Saucer Hoax,Directed,3434,,1,,
Fema Camps Conspiracy Theory,1986 Mozambican Tupolev Tu-134 Crash,Directed,3435,,1,,
Fema Camps Conspiracy Theory,2012 Phenomenon,Directed,3436,,1,,
Fema Camps Conspiracy Theory,2016 Turkish Coup D'État Attempt,Directed,3437,,1,,
Fema Camps Conspiracy Theory,2017 Las Vegas Shooting,Directed,3438,,1,,
Fema Camps Conspiracy Theory,2021 Maricopa County Presidential Ballot Audit,Directed,3439,,1,,
Fema Camps Conspiracy Theory,5G Misinformation,Directed,3440,,1,,
Fema Camps Conspiracy Theory,7 July 2005 London Bombings,Directed,3441,,1,,
Fema Camps Conspiracy Theory,9/11 Conspiracy Theories,Directed,3442,,1,,
Fema Camps Conspiracy Theory,Acre Conspiracy,Directed,3443,,1,,
Japhetic Theory,2012 Phenomenon,Directed,3444,,1,,
Japhetic Theory,5G,Directed,3445,,1,,
Japhetic Theory,9/11 Conspiracy Theories,Directed,3446,,1,,
Japhetic Theory,Acupuncture,Directed,3447,,1,,
